hash,Nganh
5fd76b08d903969c5554b73fbd9b8859,TT32
db840d5152e3e6b5d0fbf75ffab93440,TT32
b8ff0ce6c5f6992c345460568872849f,TT32
688eeead714132bf5be55ba74793e9bf,TT32
a93906b8c1763a33b2ecd1eb257b008a,TT32
497964ca703ad334eb08889ae6e44941,TT32
052fcedd0cff9e6384b724ae54f50186,TT32
4aa74cd2f20eab31954dcbe84a1ca388,TT32
029ce1ead2ea92c0ebdd8518fdff5051,TT32
03588bbf22b2af1a592d4dab7411e477,TT32
03f091f5a033836c7e5104c0a48b5537,TT32
2108ef335b719a47f610623e214aaa86,TT32
23ae99218737c4166911ee634c6108f3,TT32
e889cf009b687280724cdede1803b2d9,TT32
208856b04f11a0cbd2b70453dd3343d3,TT32
3e0644c7221d683ed8146625ddb11542,TT32
84c07a421e242a27709b38ccac3af7e8,TT32
60ec840180b99a994dbb25ec3f29ccc7,TT33
ae96f83dfb35768a7bef4dbe6be83654,TT33
1479878fb8689d83fc8f7c0adb91d9a1,TT33
88092e3ef9f54fe4cdfde9a9a6c5b7e5,TT33
7963d1d75362705a7d094748682b0b3d,TT33
a6346859f48ca0b37e60d1c1c8d2d6f3,TT33
a78a909729cc8738c46a255b1dccb36a,TT33
8bf5a87b8e94c436d1e2137fc2a06477,TT33
b3d1818ff2ee8f193bc18ec4217e2344,TT33
60a9e95254e8d108fc896c26e65874a4,TT33
9e6848362441233d4aeb838a70ad8ca0,TT33
39eb9b686862807461e264dac3ca87db,TT33
551ddc3595e084fb49b02c069fb2ffda,TT33
b6c111c7354aaccec0d1be14fefa3871,TT33
5818f1769af4457d85618dcbf6a9cd37,TT33
7696d4d9f7931a5efb54e16b30fd7cd8,TT33
88c8ea04dc83e9f9b3e5f1560d9805bc,TT33
4004643e161d06536a3b23ff47ed4347,TT33
24349c9c2f2afc7334158c04886b7e2c,TT33
caf2ef45f11c68551f9d2e359c90105d,TT33
23b958b98bb4e4442691c433a54da1f2,TT33
716bf0f9d2deb97484139cfbd1a385e3,TT33
2288f22b01c6dcc4eff5130cc8cae9aa,TT33
aca0a14d3e67f93a29c6915a1f4d64e9,TT33
87c672d9036cbeee127c1eb79001d152,TT33
be42f504016f95bdcc6c859836431542,TT33
c3b5c28d1217fc6bae30e7aa2bb04b5f,TT33
ffbfa91c6422c5c5bc988489c5ea8910,TT33
b493a830d755515b7fa6a8b15a4b50d7,TT33
757b6cf83962914830378414344c9ea6,TT33
85c4a37f99cb7426eb6d30a97ec9e9cf,TT33
b970069c166246de5969a1fb931412ba,TT33
ec33d69ffe62d1684969e120120c8278,TT33
67a48447f7ba38802c3ab001c3c3d8d5,TT33
21290b22a89aa089cae7ac29f626d98f,TT33
0f94a5f1c9a7e5436551756084c62fd5,TT33
8199411c8217c69675f3aa281ea4780f,TT33
7c12c97e64888873d0f93e30d78c8708,TT33
f0d7609f48a3d10e2d0640547401b053,TT33
c585a1ef85a2d99aa72f4d4196486fc9,TT33
7d81c6d977db73662cb2556ef43b253d,TT33
a19c5494b6d29eacf08f0ff250e6e042,TT33
554ee43a7c47dd2a7cdeffa857c4d4cb,TT33
4adbcf56023e3ebdabac07b7306c9e2a,TT33
19b2cd039a9e2bde0850b56e0f1d8903,TT33
8b6ef8082a91be5deae07ec7ff7ea570,TT33
25cd43f3fffc438c156731f1bfe6fa4d,TT33
537adaeaf44c568f98aff4a60dba213d,TT33
470fa59d7dcab5dc4618178548d768d0,TT33
60cae4266f341a4ca8e08b05397e0fa3,TT33
e089b942e1525cf49b964132c2ceb6c4,TT33
f57028802b96f1ecbdae10805abcc103,TT33
ea3602b1fabd5915e8c2e812328cd53a,TT33
bd73481d66ae2a3276edd039d0b0a109,TT33
6c574ab95e3ccc760cd93a68048b7a45,TT33
e0b3610b8986a49494b26aebebbc93d4,TT33
1690e0fd379a9c56e879d90a237cddb7,TT33
f2aeae51910042e61c0daadc764696d9,TT33
e80c2ea35edc607127993564bcb7148a,TT33
8104695715a0c93b7c2a3ba87e67c586,TT33
30d6be2262b933bf15c6accec7fa2bc1,TT33
477dde907909f461935fe9942ec15aeb,TT33
6589c12b7cff48c120e72770b727b580,TT33
47983faa5ad8010d735f3b636c6373ee,TT33
bd21f3e7a7643d7ba126acbe462af280,TT33
b1af75e55dcc519d2f02d61783b2f442,TT33
51853b7f97a46115b401c9e6ee16ad28,TT33
243392a2d96821a2a4e0a8882ac3d0d2,TT33
138f207fb9415465d5707ddbd683323f,TT33
48ccca5b20eae55c981596d5d54c6022,TT33
fb4243ad842ed7ad71acf4a64cea4661,TT33
ad44d825ff89e88e4761d19922cf3389,TT33
8f86b85abe87ec7e813475437c3d5591,TT33
849f7507cd6ce2ab7f968efe2bca3956,TT33
932c20992690907e62bb43da789f193e,TT33
045465fe7cc9322e9a131b4982e7848d,TT33
6540436b6fe7a36a730a33cb26f8c807,TT33
dea6467fc0ee516c291401993d4fce10,TT33
518d0898eb98fba48370f06ae70cd02f,TT33
868da3ee7fa38edf92344d15e7da6c3d,TT33
0c6929db31d6fcd98fb618e04209526c,TT33
0db2e518a321cacafac637637fa6a154,TT33
f686f1575138de1391c23fb021f5a77d,TT33
0919bd419fecbcaf0a60f0f3cc24cef5,TT33
4155de4ee88aca91d7bfe252631b6186,TT33
328417cb2e2e655f281bad01ef64e333,TT33
cd6e7a85eca13642a7aef3b48f7c827d,TT33
2f961e3f0f6c5f701759e2e5002d1c61,TT33
198bd17d2015c86e32772d3e0deb406c,TT33
bfbff2bef4fc5124e4694de8a2e3cb89,TT33
13fb1622d5569fa8512f1618c65673d3,TT33
f9687ec942dbd765fceb73901ebf6260,TT33
ac29a3a7580afe1d27722e654a1a270f,TT33
8a756d0bbce772f52f35c4246f089a18,TT33
25446e1c469f2fa6887bc4235f40e1a5,TT33
0801562043813662bb77d8dec317c3c5,TT33
81c5549da2ce3de33c63a88801ca90af,TT33
7d51eabfb5d6d806249a007c9de902c6,TT33
53170658d9268c65439cc7082d17c0bd,TT33
3039c1368a7ee41da7e6648e143d939c,TT33
544303b042a9abe8629395e904240b01,TT33
402016425d0ed6c416d81e92a43d5081,TT33
40e5850540cea03488080b53cebb4fe4,TT33
a3aa13a72308a71d99536a3e7212c878,TT33
b96d62b5218820dea3e6ffea1a7da72d,TT33
34431f1d2874bc2d79217395a8e180c1,TT33
10bc0c16f47eebb94821391c59a7fb3b,TT33
27bff94657731551132150d5ea8364e0,TT33
8bb29c1cd62b08c09c0f2e4e4084caa3,TT33
935ac49ab43b0be8481b0b9b429848f3,TT33
ed4c6bbf13dd8df03e655cfaf73638a5,TT33
53c1ba280aec3d3b4513428978a306e2,TT33
9270c97a46c30a153adbd2bd99128aa4,TT33
a6388df7b041a3c7f96f9ba63fc71f4d,TT33
cb922ef9fe6b28b7da96bb7dfafea82d,TT33
e6cee9e8a482983d6158201974634bfe,TT33
40cb0d538f6f3b1bf05ee6fc434770c3,TT33
c108ce2db7a0b15368f59b16722a000b,TT33
771e9acc459c56bed0bd489ba93a2b77,TT33
996bfe0f314211653986e24beb1c1763,TT33
403d70562d5da6ff06123f94fa160480,TT33
27a6daa95b7ba79272758d5a12f42a67,TT33
244f7926f716b44ab4579e91e9638d95,TT33
b56891496a4b215c4eaebff5b7cc6307,TT33
ad3f4eabdb4f84343f9aeaf070ceadb4,TT33
9b3c202cf90f8785080fcb0c15ef2d08,TT33
d8347fe0e62ffc0e445813a70f385066,TT33
6e234d723c4f5ccfdbece2fd30b67e2e,TT33
bbf7b5408b23ae5823598f17f486d092,TT33
d050d66ccb2b59564c8d30f9bc179b71,TT33
53e44f6fa48346854c697361fac76fb7,TT33
357dffac77d906580333b2bced175623,TT33
ccde655420cf33b8ab102de2b56b04fe,TT33
6a784b58937a334105ddf43eb0088229,TT33
6e9f897f88034ac161da1f107b33d01e,TT33
490df93cb4ae11d8cf689a5972952855,TT33
246228fc904e9a936f4518cbf8600f69,TT33
5d89f2b54de143d4d6524849fd405db2,TT33
7a993ed9869f18620b39727bbcfd5a33,TT33
7a5c7377cc359bf8483d230964d7b2e0,TT33
95b7a6e57e9ead4ad1a7e9d8ee6bc5ca,TT33
d90c1d73c0663c2e485ad7ad6d2fe6df,TT33
d2856d9370db17ae6df01751ef8ad458,TT33
bebea10fedbe81d3ff12ba90683dad3f,TT33
f5912de495788dbb5ae0cbd8480e4583,TT33
461a8ffde83c291474b46bfe4f09eaa7,TT33
d6d52fbd1e6c1a266062304e6d9a21ed,TT33
10e722eaac4a4c870bdc83497a1538bb,TT33
3a8ef7942f3b3ad5bb68bcee059afecb,TT33
fa532c7e694942789e01e4c49909d7d7,TT33
981569a6d46b4ce3ccfed8843f14a639,TT33
02acd995fcf8435f60a8b1bde40b7747,TT33
2f6bd836c1c3a2757fe1839e3989103c,TT33
3b02cdf1b252c1afe96974d3fd4421be,TT33
4792771cf5dc95b914e42958e85f8ef6,TT33
a6a5161f0b12299bba9f587ac06585e5,TT33
ecd74ea741698e08dab01828093bf5c7,TT33
9d92cde40a42bfd2e19e18097a449b68,TT33
6779eb25eb3c43369f955ce105c1b715,TT33
ac5733676f30f4fa2c1cd6a03177b156,TT33
19dc8a8eddb1def4e6a79a41ff1100cc,TT33
227ce46517445bbe89c437755ea26460,TT33
92953cdf6f993e84d3d04f185be85e6d,TT33
6e0ae6174e0e6c68f5bcaeb50684f65e,TT33
33a36cb9529b05d5923c48471c1298f5,TT33
947d7a29e0aaf55279c8f5133fe5841e,TT33
65eb4ea02d0979064afa2c0b476968a2,TT33
ee8e5139b8a7038c51e58aa650cc5246,TT33
5f2579b9f622b23d5f44377866c5c2d5,TT33
b72871d06d3e2eb6be468ba8525fe6da,TT33
5f8a162d83bb235781f721c9cf0a8fe7,TT33
c9b1fd94bb5e367fc5939832f936a51a,TT33
0681f69be6524a8f999471cab79cbb99,TT33
91337e6e1b3791fb4cf162850f753645,TT33
28fd8f09ffc53f80ba03269e71050d20,TT33
7c68e9cf242b9eb0f65b6517c7aa1d57,TT33
e59719a35c202519cf88a6394d668d99,TT33
8a77229de1a3721e8b9b289dc8afb62e,TT33
9bb5988687acfad365194989419f0ce0,TT33
98a866c795b6b82507719a6d3fada8d8,TT33
8e1706d9f8e9e92e7626e15136651de9,TT33
70dc6ab41e536f78f70e4590170d160e,TT33
d81d53f387d0fb5a377bd9d29daaf016,TT33
7b0221740b5275c3daa5a237946da7c1,TT33
f47c0f48215c1c6e18a56c0b985fe7a2,TT33
3750497749351ea61d6c01cc909cf39e,TT33
c9dfc1961f37d8ad6368e5f548d90cdf,TT33
49f8c6f0e586dda7fc234a4b4312c692,TT33
460e48eea84a3afc3a2f64c50b8d39e5,TT33
81acef83520d56179a36802b5bc1a568,TT33
8f67e2a218bfb3b26ff9afb54bb5664d,TT33
23cfe7c74b407ad87f1d7e2e9da9d47f,TT33
729264d82c5c90950b99eba811d1dc1e,TT33
91ee3a968a2b9c1438297b4c7f9ff477,TT33
629da2b12258b7f12c273c71ccc2d401,TT33
fbbb78ea04a7867b57403d4c913f6c5a,TT33
5adf609911a014d20283f576c4f9e85e,TT33
eafc7c17f41944dd80d6f5c46d333684,TT33
b9a4a29623efa8208ce1e25e33cd155d,TT33
55345faa2c0f8c04d1a9dde402e1c3ee,TT33
97c403d1c10b2c77d0a0ef0f474f750f,TT33
7796c787f8e93c19d36b2431ccb43f51,TT33
ca98134c5f6467827d1d79c94a6401d7,TT33
c936019b945ad82f4a658345121709d3,TT33
4cb34e526c87c0fe4496ed0f63a06d96,TT33
6cbad231fe682aa667c32691ba59f8b4,TT33
6d560c0509c7d4464cfadd4c0e65550b,TT33
436e0311a7ec03ab2db75af644ae66f6,TT33
c54db435aab06d2754f441f1552eee17,TT33
b18cb7caf108b175f315b319d2130c79,TT33
4aa9da09b03807f531a89f5b593f63e5,TT33
0f66e649f2bf6c464aedd3436efceca4,TT33
ee1e4d75528d66c434e5fb0383bf95b1,TT33
a3272085ef57651dba71acf8a0d504a3,TT33
fdd4c040ba9f356b1be16f0666ca9dca,TT33
ad302b6215fb7a59467dcedd002e0394,TT33
f519863d2672b7e44c3f7c0e3756f372,TT33
8b45d2c0a9e990f931bb1a8329472e18,TT33
0c2dfe1182a9d375148756c4c87f4cbe,TT33
e3bcd02d5b3737e50d085159cefb0308,TT33
51a57ab369b6953cfcaeaff22d34537e,TT33
7f01d4e0fc3daeff33673a8934050604,TT33
63b1eb70d32160a3649fa52c37a5cd0d,TT33
7192472fc3a92c293c1fa28fc70e059f,TT33
a6143f9f1eed168bd494b4ca898dd3a4,TT33
9a0d98a7f2572b9ca40aa764b7b1285f,TT33
82de72f9fcdbece252dccba88353719c,TT33
929589a25e59c4dc164aca1f2ce2109d,TT33
b4408a7656e6f48ed7c7893a0434a9cc,TT33
3c5f93268f055bb269f67805fb05459f,TT33
5b9398ed5e0411761b05712877ef0578,TT33
59e0e90efc812191010324dbcd1543f1,TT33
1fbb68e0e764d4c527171237b59b4199,TT33
b7639ab450b6fead8447f8489f0ef628,TT33
28d476c0b3dffb094a7aef0dbe5d56d2,TT33
a03270a4fbb38efea10870ade3aff2b2,TT33
4048fbd4bd3423f7b3ac6d7f0afccb4a,TT33
2f7f6cd16d612e994061a4eaee798c97,TT33
efa7c145f58a42d866549c1b1748f829,TT33
04b8fbb248af9b65b1315909d460dbbc,TT33
869017804fa03789ae12820e59cc50d9,TT33
28c4452e6a0b709e9c0770fadcf874bd,TT33
a6dcdc997dae517585998744c779015e,TT33
6a030af12471bee476b5cfe3802c42a6,TT33
75ee126032dd0a68ff063299fe35ba11,TT33
0f7225a64039bee590a30b59e147c482,TT33
5db352d4c8f75a6e004bddc7ebd8019e,TT34
a21691078f138c4b6c099e1244d2e62b,TT34
3b8f141ce70f18a81b978f8737e2081f,TT34
3fc922ed43224c21574cd565fa8634a4,TT34
908c62edbf66873797c55acd7545a5c7,TT34
d8689edefb4d61ef81648d6f751b2e13,TT34
736b35a12e88d0891cdf285439b4b993,TT34
0939fb05cb3314151f70a9b061efe073,TT34
c2c232636c798d60cffa292f0fea4411,TT34
62380caee74a0dd407bfe042c86cfefe,TT34
a2a951a35cb19fefff3dbe5963325315,TT34
92588ba223476963f13cd7b42b347a17,TT34
2b224219c0c3da9315ef6c96313ef210,TT34
6ed20b8d0faf9444ab60806e3462a72b,TT34
f45e941f38994ccd5f77d2d91e7aae33,TT34
48e327b50dc1125dffec830a7ca78e9e,TT34
b2575d7b6de56f5a862f547b980ad3dd,TT34
bd30324af072a98c62d215a6c921f6bf,TT34
9584c49138e254a4e5703376c8fcc97d,TT34
7d582f0d99320e4f52f42d86b697383c,TT34
42d37ce06e75205864b7244f8e32f989,TT34
d02323be26a6a5d68ab4e3dcf8f38346,TT34
4c70b695f0af638059bce7e98c7f30e3,TT34
68c89d5ea9ad47eade6ece59fddf94c6,TT34
9ac8e6cf130446e1984393d1c22f2e1e,TT34
aebdd8a7693e3dca70b0f2b063795745,TT34
a47930327ff8fb479d2da4e8583d25ad,TT34
639a9046d782de0215ada305f41a99f2,TT34
b5a72b70e8b5502ce2e209580699b93a,TT34
6699fed130eb4fb24bfa0c53d33926e9,TT34
6f5aae59d8323b7995abc9e79a042a4b,TT34
d6076cd64ced087ff6622fe0d3f478c4,TT34
b1f68701b5fbb63d85d8c5cc908103b6,TT34
01ff1becd6a52d2ab5544571fd0af045,TT34
be8ca395453fed0bfceeffe03ab2adb0,TT34
2d895ff2ec01b93cc75334d17e69be67,TT34
c425501815f9794d2d53ef81a756316e,TT34
15cfad2144a8c12b550ce4bd3c768925,TT34
844510c107e2adacdde9c9b1d71d617d,TT34
82efc72055fcad0fd895cce6eb0ee020,TT34
fc2c7d83c02957e14a916be22ca75f42,TT34
bba375e52d50e8f1255f04c4661d43ff,TT34
8843124f449433a256dd5cac8e7017a7,TT34
567a3ad29ce9af0c9aeb2edeb4e58839,TT34
ca30fd332426410db4e680bae99d6a63,TT34
dbacf60fbed91009047ea5588a2f4859,TT34
f1875ef897aa3d4660b9e4d1584c016f,TT34
301d51e97f574aa68dcf4b9d1f023821,TT34
d903b720b94a676bc096b348bcf595a1,TT34
3d8fe9b19d26f2b07d1b4dde414abb39,TT34
a7418c6e62dcddc180eebabfffc5cf8a,TT34
6ac86b19ca9faf44462e67f26b397c40,TT34
e0980be9a63170db5d85334d018d7508,TT34
cb9592231cc8dffd436b85ad8c750579,TT34
3a2cd17b079f9192b1cad252289ccadb,TT34
1dd894aed0034ceceed785ece9c135a8,TT34
f9f6bdf8431db6242fb876431b1a048d,TT34
e809b87e7a504ae8094d6926d4a57c9b,TT34
0783aeea9111c81c75ae58196f8bb3fa,TT34
d98bf792ce93a234d436d61d8ec94da1,TT34
68a1a511649a3cb5f3babd7a895de1e7,TT34
d18083d16fa69f4683ab24baef2f0db3,TT34
73c40b548b9b2929277c996e05a23341,TT34
44a0758cc14d6de114f60a965bed62ce,TT34
b8b6cb46f869aca8b923f5c155cb4675,TT34
7ecfedab5ad29e20cd0e807a3ca0741e,TT34
ab92c46398c59da529be954e1d8c8f14,TT34
b5a47c68a8e88d62db81db0b3d5e61c0,TT34
160cd4743432421466397ae95ad9fa96,TT34
81bcfff957f576c535f0bde2133925ed,TT34
5a7db742af4a6667eb63435a4a603e40,TT34
283bebbb7e79b589ee34783ae2104463,TT34
fcd32eb76016013a39d6d2e3032502db,TT34
a9639d537adf49160173ac6cf2db5f3a,TT34
6da3ecbf8e3b1bd43a2c2de4aee6cec4,TT34
8ec0ef79c224167bfd5967a28667670a,TT34
039dc8b9baf5dbe738a4dead5cd532b0,TT34
cb8c4a99a1b41745bdfa94493ad2c201,TT34
19b61383c0d5ea04b49e9e9e0877dd0d,TT34
735b86606ed5ae2aa7695f1ff3a39bf7,TT34
d04c6de5271cbc9830be4a9bcd8a2eab,TT34
af1170fed556a42b853bc63c91d92f50,TT34
f3922d2b20f2be9b7552703bfd52fbbf,TT34
55ecf71d3a91acfc4cf1c88bfe80674e,TT34
312e64489902d22753b868b80b8f0014,TT34
f7465fb08817427c0f66583cb172a119,TT34
8af2fd47a95cfc0aee5bcd4e202505a3,TT34
53660c73ecf8c3c2102af574a8d025e0,TT34
81879e2fa77a1766bd6e48c0ffb50f7a,TT34
f75743d8811f0762643bdfe14783b365,TT34
54f514de71277e17b2d80dc14b0fed95,TT34
95a1d86c6f29491404d88f150b9720b5,TT34
cbd2bd318e73350e6c2968e9c474e7ad,TT34
aa8fce0f185472df72734af6a6fb077b,TT34
c806ed8f2fbdd773cfa4183b556bf89d,TT34
25defa3993cc8725bba2824a53e7a714,TT34
e18457cdf83f1473af16a51c4c222f9e,TT34
c85b336c173edf3239d4e89204a57503,TT34
e329d84b16f36eb5f6ec5e4f2554cc56,TT34
05590ee0cb3c3f4b4c8447f9816ed7d4,TT34
67e72af13534ef8e7bb767ffff9089f8,TT34
337ed4add7641a30bda403a51641b94b,TT34
ee618872ef8cf52d4557488a2a6c7f51,TT34
8c54102da1878bad8b4adf2ae2d37b13,TT34
bf2efcd412953dc2db9256e623db6cfb,TT34
c7753f8193b2ce9cd07abaf336f5e4e4,TT34
2ca906a7d510016dc9ecb4d9e41ab445,TT34
8b61162fbd6d2068f8a0c94cadca5a8a,TT34
d982f0094a0ea1b14ca658d66e7cb94e,TT34
75221e5134afc25627637a7835923345,TT34
a7060a33acda4c07f718f8482d01727b,TT34
fdaaa46daafa4f3cba13f1a9f144e3a2,TT34
d4245e2adfc6d8468ebfbc46c027bb29,TT34
bac403718880dfb1132eccd43962641d,TT34
97361df8b8c49e891d40e9165440ae0e,TT34
0bb7fa1a4e80c2cfec0c35b73ecc24bc,TT34
36d9ab68e2b57a9d6843f1aaf28c6e17,TT34
f9c20e16aa6693d8e18e3216f64078ed,TT34
419dc57e1b22c0f947ddff4bbd9c7bfb,TT34
6eb18dead0a28390c4051915278df7db,TT34
1f998c3fdad7fdfb2d2983ad6fccfc01,TT34
106944781226243825b3b515016adf8a,TT34
e4b23040436f792452875725c9695555,TT34
83979e727582abde9172ef626d6b96a5,TT34
5457f42c70b81aaab89777e3a5cbaf4b,TT34
2581df534e918a5b9819af9d3b8b9e1e,TT34
ba6a7376c389eb6795d42a94b53388ce,TT34
96ec63f967294b39e2ba1c00ea042a66,TT34
fdfb56db69a1c1bd654d5af41b849cef,TT34
634eed75d42aa0d6f38d5d8038bb7bdb,TT34
852093d7d503d3c07e19998057797bd5,TT34
f2cc883ec0cd19610cfefb179d15eb76,TT34
8ef37b6a221cc88f5eb6427e790deeba,TT34
de2d2d69aebe9b287b70d72ce09f3bb9,TT34
417cf2196a542308f05a974b03dc512f,TT34
a558b9b69a5e0a9aac18ba37eb22b6a6,TT34
ed0069afff45d41519a73204a43cedf6,TT34
72a13e54b1bd07da93c4974aa070649d,TT34
c6dc96d52173645cc9b110f7754cd33c,TT34
d5ce66a9c891980f48c5c42569a20db7,TT34
5d313a62f2d8a5c922dfd9cb74a35fa6,TT34
f76b4711f10c02baaec837ce883f08fc,TT34
39313c6c853acbcb94feb195fe69ed0e,TT34
68a2a13e4d001dd3aa95bfff8621cce9,TT34
b627a17e429942e7d253f46b9238763c,TT34
853348f3c87749efdade6bf65e15c91c,TT34
8d4316020fc8a7e7f79b8a346c26d2ca,TT34
1e89f124308affd8c9b35e156fec9843,TT34
662f4eb9e1c53e251356ef7349fefa3f,TT34
7dda343c8f256ccb004834940d0b0431,TT34
060fc148cb6bf0682072a19b8d6204ac,TT34
19fb3f46b17e0355fe0584a367a4d1fa,TT34
e7c8e881e11e127e99f8aee2305dccfa,TT34
5aa5e3ee33dfa920ba77653e165b63a0,TT34
d7eaa59877c24c2cb25f67186e2f63c6,TT34
f85cf321b0023a1a9a2bbe68b418edd4,TT34
291659edd7662f6e9daf8fa766e9b5fe,TT34
0645dc5ebb6b89fc55b3c08cfcbe11e1,TT34
aece3927ebc8e2dbf58f0959e8af8e01,TT34
5c06ab2e942c478f9df388e14212590c,TT34
ed00bfe482880f7e57875076aeb1b9b2,TT34
564d6ab583b15b4f30e6a14273e14b57,TT34
18b8901390f4581aa123b94c52391111,TT34
8365208155b48d119fd7a44d9dfe76ac,TT34
dddb963d7f2b6178082d6e6d465dff96,TT34
1f9a4bfdfd0f1e566e428fbce4698e96,TT34
ed125a0d76655df11e7b97ed06b15d33,TT34
bb1b6fbf7cc0b23e32ba595b0d7e576e,TT34
b4238746523fec2e94087d8d9604b88a,TT34
2c3643b0cdc4af9f71dfff75542feda7,TT34
7d4aa47bfbe8ec978c52d19bdc10fd70,TT34
8f7f811f331088f78e70431ac072ba56,TT34
9c07f273e67a691288912e868ff896de,TT34
758db9c28e168dcf2aae0c3442e1d1fa,TT34
a216e5693fc73a7c854688de701fe828,TT34
abba3b07d9f7cd80274da9c5af1e08c1,TT34
31e893c60396681e81775ab684b91cc9,TT35
e733ef0e773e297899b96fc5c99729eb,TT35
b17bf28e6777a0dc201a6125387b076d,TT35
d8020affc73affc060369084457eb600,TT35
245c5e35f9240ac653c02c04f854ef2c,TT35
17f23ac3874c273993688d29fa55948d,TT35
d4f11a61352504f57df4122e37edb202,TT35
f1ab1fcde15ccc8f54324cb6896bea66,TT35
df1e5caa3d028764db8ffe1d4becf7a1,TT35
a15b1541449337189743d291e4a53b82,TT35
6526d4960bdc84c7f0dedb089409e7a5,TT35
6989ce2192ce1d0b2e91132009578fdb,TT35
ba4f4137629e046e598c858a0e4cf96a,TT35
cd1c948f1e6ece120e1744b44f0568c9,TT35
095db732cd2da0b8f5caaeac1241a721,TT35
c3aeb4b59165163afe15a392f12b9379,TT35
2e5242a005b2534beef566bf4bbf398e,TT35
9d193908bfdbdf8fb6b1047a6ea50c97,TT35
e02e6fc406c03a38ae80656bbf978d5a,TT35
ec89c216a4fe744e5ead6a946a94f22c,TT35
f90cabc38ccc978b2790b8c8e5aaad40,TT35
27ef129ffa010c2127dc7cd3c1996535,TT35
11be3118bae89049fd02c6ca652d86fb,TT35
681937135ec33b39fd342235a7776b8b,TT35
d655cbfe59f029d9fa69369be5a202da,TT35
b2854932768e7a911a9d316c50c993ad,TT35
e7ca2e2921a277531b2b5bc6f991e1a7,TT35
1e676470a325f111fab7d72b7bb892e4,TT35
ca3b256de5b3a221cfafd19b42ceca76,TT35
397421b9f7a59885cf3299e454f86485,TT35
938d5a02a0493fa937d59e0eac3d5998,TT35
44b594c116ff5f6f3d66096223cce037,TT35
d2c2dfff1d78081875603135b5a33406,TT35
5f407e4325bd577a79cd90595cfd3ee1,TT35
1f8f6bae35f464ca138a06952521ac47,TT35
aeda5cd05dd5e50831d208aea33c14b6,TT35
30368131d51f4875dc4c29fdc787d5c2,TT35
3e513afae395b77916915ec457c6642c,TT35
9050e3c40ec8af7956bfb0f32c1fe243,TT35
bb548afd8879049f99ddcabb854e7677,TT35
39fbe9e49aaf76b47266e4d8fa62b553,TT35
b1243792e6bf315c34b98db0cddd36bd,TT35
6ea24d8f69064e6328ec11f12f440dc2,TT35
24ac8339774a6aec07582910b986d40a,TT35
64a4033e584af5813c30432df73ab05b,TT35
66577e622aa4ab69a00b23f726909309,TT35
3e96095174253755953edc55597c5f7a,TT35
18a457e6a4c40b7d54c8cf171d21af5c,TT35
b32b8a385ae80f940b0083773ed4d08c,TT35
5c3be34cb33506057f5ac39e45774950,TT35
57a7913ba64244855ebc8b88a06fb0eb,TT35
6bde80096aa9a0e49cab2ad185ea91d7,TT35
b5a0b95d2e9a41b880601ddfdfb3ab3a,TT35
190e4e55ff9b0f5308cfadb9dd1f7373,TT35
5dab5b8feb6a372432c96e094cdb9138,TT35
4793dac65e9732f17c14abdf81627304,TT35
481791254bc8f5ccce51067b2d31f331,TT35
c2a50a2ab02c2c2e2b3393b3df74dc02,TT35
eb4ba215e1e05a0d8d94381a0739d5fb,TT35
f40faf5e5e1b0787f96a2fc8c05a1941,TT35
1a9756821eca3d66ab9e9c1d521d5449,TT35
422fec368d0268eb4247f90399001f26,TT35
f776c03ef9c8227dd898ca0eb845c70e,TT35
19890fffc18b9ffbdba13cb1770ca818,TT35
9d8dd9416d324f178f0e64c1f921043b,TT35
1eb096039b30c98a905901f3c0b8331d,TT35
bec37e6b770e0cd30eeee311a570bd54,TT35
340949de4b9a9d015277947b594e6d9e,TT35
679f1fcce1037e726c4d3a9c398698c7,TT35
4b282c922286defd9ccd39a40b430844,TT35
c243b1f8159364f86b1c804c9775d961,TT35
fb03167b9c75cc347b8c34c1809a6144,TT35
99c4dfbd9af98860dfc4a1de12655871,TT35
23e5c80d995afe9cbc5e829ee415993c,TT35
d2088260c0f6447bb4c01cec6d989baa,TT35
982bf5345d0e904f4b4d4123bceee99e,TT35
45e57b7bb04b8eaa4745ffaec5436eb6,TT35
2c0bc26968c5e7aced615ee52df6b4cb,TT35
4e56353f7643fe7b3a846c33ae37d3f4,TT35
b39f132c0be4e6cdb63eca0f01acaf19,TT35
849f5e68ab0937959934b23b634af614,TT35
e3bc67ed6df0235971d2c8372f35e42f,TT35
183ff0b37ff291ef8de759815c656048,TT35
464c4eabc3e63a2b19a92ccf66166e6f,TT35
6ca5631a7901bcfd99c95be05fb4229a,TT35
ed0da92e8fc43814da7db883f6205b3e,TT35
fc34718a6345d961aff5956e8fb1c66a,TT35
1cfaee9f16b45b5138d8b82c528179ed,TT35
091d713b201b563e9a913ff91a6df9bb,TT35
b81f82f12d61dfd32ae26624aab7d266,TT35
0af2ad64aa587c4aa7c3dc27bf8810d1,TT35
08982332086a83636caac4d98f413dbc,TT35
622576eeb42b16c24c938481eacf04c2,TT35
24ee3fb0b51261cdeb4f97cd6c1af426,TT35
47bbe3c8ebf6a6d45c7bcb0bbeffa5ce,TT35
3f6e558f553273cc31659ecbeb5d857f,TT35
3973c1440efaca116963274d371ebbf6,TT35
39791feeeda9481985db62fdf1810ded,TT35
